"_","Id","OwnerId","IsDeleted","Process_Flow__r","Process_Flow__r.Name","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","Activate_On_Creation__c","Active__c","Choose_Next_Owner__c","Conditional_Required_More_Info_Allowed__c","Department_Queue__c","Department__c","Description__c","Dont_Activate__c","Duration_To_Complete_In_Days__c","Duration_To_Complete_In_Hourss__c","Escalation_assigner__c","Escalation_assigner_time__c","Execute_on_submit__c","Expression__c","Field_Rendering__c","Fields_Display_Query__c","Form_Rendering__c","Is_Assigned_TO__c","Is_Multi_Select_Reopen__c","Is_Process_End__c","Is_Reject_Button_Required__c","Is_Required_More_Button_Required__c","Is_Review_Comments_Req__c","Is_Sequence_Business_Process_Available__c","Is_Single_Level_Required_Info__c","Is_Submit_to_Next_Department_Required__c","Is_check_List__c","Next_Approver_CC_Addresses__c","Next_Approver_Email_Template_Name__c","Owner_Assignment__c","Previous_Approver_s_Email_Template_Name__c","Process_Flow__c","Process_Identifier_Option_Values__c","Process_Identifier__c","Rejection_Email_Template_Name__c","Section_Number__c","Send_Approved_Email_to_Previous_Approver__c","Setp_No__c","Skip_Step_To_Reopen__c","Step_Entry_Criteria__c","Step_Name__c","User__c","View_review_comments__c","canMassUpdate__c","isSingleUser__c","section_Name__c"
"[Process_Flow_Step__c]","a0Fg50000027N8PEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1254","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Procurement","GM Procurement Approval on Vendor and Costing","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","","","2","false","8","false","","GM Procurement Approval on Vendor and Costing","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027N8QEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1255","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","","24","","","false","","false","","false","false","false","true","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","Deferred Payment","","4","false","16","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027N8REAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1256","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Marketing","Brand Team Approval on Vendor","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","","","2","false","7","false","","Brand Team Approval on Vendor and Print","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027N8SEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1257","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","GCSMO Office","GCSMO Approval","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","","","2","false","9","false","","GCSMO Approval on Cost and Print","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027N8TEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1258","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Marketing Ops","PR Creation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","","","3","false","10","false","","PR Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027N8UEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1259","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Procurement","PO Creation","false","","48","","","false","","false","","false","false","false","false","false","false","false","true","false","false","false","","","","","a0Gg50000028DwbEAE","","","","3","false","11","false","","PO Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027N8VEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1260","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops APN Creation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","Advanced Payment","","4","false","12","false","","Marketing Ops APN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027N8WEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1261","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","Deferred Payment","","4","false","12","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027N8XEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1262","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","Advanced Payment","","4","false","13","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027N8YEAU","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Magazines","PFS-1263","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:36.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Creation","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DwbEAE","","Deferred Payment","","4","false","13","false","","GRN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NA1EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1304","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00Gba000000gS1VEAU","Development","Design Desk","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","","","2","false","2","false","","Design Desk","","false","false","false","Scope Finalization and Design Phase"
"[Process_Flow_Step__c]","a0Fg50000027NA2EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1305","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Development","GM Design Approval","false","","12","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","","","2","false","3","false","","GM Design Approval","","false","false","false","Scope Finalization and Design Phase"
"[Process_Flow_Step__c]","a0Fg50000027NA3EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1306","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Brand Approval For Design","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","","","2","false","4","false","","Brand Approval For Design","","false","false","false","Scope Finalization and Design Phase"
"[Process_Flow_Step__c]","a0Fg50000027NA4EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1307","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","GM Brand Approval For Design","false","","12","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","","","2","false","5","false","","GM Brand Approval For Design","","false","false","false","Scope Finalization and Design Phase"
"[Process_Flow_Step__c]","a0Fg50000027NA5EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1308","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Procurement Request","false","","12","","","false","","false","","false","false","false","false","true","true","false","true","false","false","false","","","","","a0Gg50000027x0dEAA","","","","2","false","6","false","","Procurement Request","","false","false","false","Scope Finalization and Design Phase"
"[Process_Flow_Step__c]","a0Fg50000027NA6EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1309","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Procurement - Vendor Scouting","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Multi-Vendor Sourcing","","3","false","7","false","","Procurement - Vendor Scouting","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NA7EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1310","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Vendor Finalized- Generate Quote","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Rate-Carded Vendor","","3","false","7","false","","Vendor Finalized- Generate Quote","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NA8EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1311","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","GM Procurement Approval","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Rate-Carded Vendor","","3","false","8","false","","GM Procurement Approval","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NA9EAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1312","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Production","Production- Vendor confimation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Multi-Vendor Sourcing","","3","false","8","false","","Production- Vendor confimation","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NAAEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1313","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","GM Procurement Vendor and Costing Approval","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Multi-Vendor Sourcing","","3","false","9","false","","GM Procurement Vendor and Costing Approval","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NABEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1324","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","PO Creation","false","","48","","","false","","false","","false","false","false","false","true","true","false","true","false","false","false","","","","","a0Gg50000028DyDEAU","","","","3","false","10","false","","PO Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027NACEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1325","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops APN and GRN Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Advanced Payment","","4","false","11","false","","Marketing Ops APN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NADEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1326","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Deferred Payment","","4","false","11","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAEEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1327","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Production","Execution Confirmation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Advanced Payment","","4","false","12","false","","Execution Confirmation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAFEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1328","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Deferred Payment","","4","false","12","false","","GRN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAGEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1329","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Advanced Payment","","4","false","13","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAHEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1330","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Approval","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Deferred Payment","","4","false","13","false","","GRN Approval","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAIEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1331","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","GRN Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Advanced Payment","","4","false","14","false","","GRN Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAJEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1332","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Deferred Payment","","4","false","15","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NAKEA2","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1333","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops VPR Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Deferred Payment","","4","false","14","false","","Marketing Ops VPR Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NBdEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1314","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","Marketing Ops VPR Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Deferred Payment","","4","false","16","false","","Marketing Ops VPR Creation","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NBeEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- With Business Details","PFS-1315","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Account","Accounts Payment Processing","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000027x0dEAA","","Deferred Payment","","4","false","17","false","","Accounts Payment Processing","","false","false","false","Payment and Execution"
"[Process_Flow_Step__c]","a0Fg50000027NBfEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Customer Refund-Sales Operations","PFS-1316","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00Gba000000ssMoEAI","Treasury","Initiate Payment Bank  & Attach IC Copy - Treasury","false","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DuzEAE","","","","5","false","9","false","","Initiate Payment Bank  & Attach IC Copy - Treasury","","false","false","false","Payment Processing"
"[Process_Flow_Step__c]","a0Fg50000027NBgEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Customer Refund-Sales Operations","PFS-1317","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00Gba000000ssMoEAI","Account","Create Payment Note - Account","false","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DuzEAE","","","","5","false","8","false","","Create Payment Note - Account","","false","false","false","Payment Processing"
"[Process_Flow_Step__c]","a0Fg50000027NBhEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Customer Refund-Sales Operations","PFS-1318","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00Gba000000ssMoEAI","Account","Modify payment Note - Account Team","false","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DuzEAE","","","","5","false","10","false","","Modify payment Note - Account","","false","false","false","Payment Processing"
"[Process_Flow_Step__c]","a0Fg50000027NBiEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Customer Refund-Sales Operations","PFS-1319","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00Gba000000ssMoEAI","Audit","Verify the  Payment Note &  Approve - Audit","false","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DuzEAE","","","","5","false","11","false","","Verify the  Payment Note &  Approve - Audit","","false","false","false","Payment Processing"
"[Process_Flow_Step__c]","a0Fg50000027NBjEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Customer Refund-Sales Operations","PFS-1320","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","00Gba000000ssMoEAI","Authorized","Signatory Release of  Payment - Signatory","false","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DuzEAE","","","","5","false","12","false","","Signatory Release of  Payment - Signatory","","false","false","false","Payment Processing"
"[Process_Flow_Step__c]","a0Fg50000027NBkEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1321","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Line Manager Approval","false","","24","","","false","","false","","false","false","false","false","true","false","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","1","false","1","false","","Line Manager Approval","","false","false","false","Initiation and Submission"
"[Process_Flow_Step__c]","a0Fg50000027NBlEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Corporate Campaigns","PFS-1322","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Procurement - Vendor Scouting","false","5","","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DVCEA2","","","","1","false","2","false","","Procurement - Vendor Scouting","","false","false","false","Initiation and Submission"
"[Process_Flow_Step__c]","a0Fg50000027NBmEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1323","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","PR Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","","","3","false","9","false","","PR Creation","","false","false","false","PR and PO"
"[Process_Flow_Step__c]","a0Fg50000027NBnEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1384","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Procurement - Vendor Scouting","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","","","3","false","6","false","","Procurement - Vendor Scouting","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NBoEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1385","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Timeline Approval- Initiator","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","","","3","false","7","false","","Timeline Approval- Initiator","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NBpEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1386","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Cost Approval- HOD","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","","","3","false","8","false","","Cost Approval- HOD","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NBqEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1387","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","GCSMO Office","Cost Approval â€“ GCSMO","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","","","3","false","9","false","","Cost Approval â€“ GCSMO","","false","false","false","Procurement and Costing"
"[Process_Flow_Step__c]","a0Fg50000027NBrEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","Creative- One Pager","PFS-1388","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","GCSMO Office","GCSMO Approval","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028E4fEAE","","","","1","false","7","false","","GCSMO Approval","","false","false","false","Request and Approval Stage"
"[Process_Flow_Step__c]","a0Fg50000027NBsEAM","005g5000002JmPZAA0","false","[Process_Flow__c]","VO Recording","PFS-1389","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing Ops","PR Creation","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg500000286gXEAQ","","","","4","false","10","false","","PR Creation","","false","false","false","PR and PO"
